At-EXP1	SWLF01000027.1	37.647	85	53	0	729	475	7216222	7216476	1.32e-07	57.0
At-EXP1	SWLF01000075.1	60.526	76	30	0	343	570	5362434	5362207	5.49e-65	120
At-EXP1	SWLF01000075.1	67.273	55	18	0	148	312	5362626	5362462	5.49e-65	103
At-EXP1	SWLF01000075.1	62.500	40	15	0	625	744	5362137	5362018	5.49e-65	62.9
At-EXP1	SWLF01000075.1	53.165	79	37	0	566	330	5362211	5362447	7.65e-23	84.5
At-EXP1	SWLF01000075.1	54.054	37	17	0	746	636	5362016	5362126	7.65e-23	42.3
At-EXP1	SWLF01000075.1	52.703	74	35	0	368	147	5362406	5362627	5.52e-13	74.8
At-EXP1	SWLF01000100.1	59.615	104	42	0	442	753	2837380	2837691	9.02e-58	145
At-EXP1	SWLF01000100.1	56.364	55	24	0	283	447	2837135	2837299	9.02e-58	68.4
At-EXP1	SWLF01000100.1	48.571	35	18	0	181	285	2837027	2837131	9.02e-58	48.3
At-EXP1	SWLF01000100.1	52.778	108	51	0	746	423	2837684	2837361	4.38e-35	121
At-EXP1	SWLF01000100.1	49.020	51	26	0	434	282	2837286	2837134	4.38e-35	46.4
At-EXP1	SWLF01000119.1	63.000	100	37	0	445	744	3307128	3307427	4.46e-55	159
At-EXP1	SWLF01000119.1	50.000	48	24	0	148	291	3306671	3306814	4.46e-55	67.5
At-EXP1	SWLF01000119.1	50.909	55	27	0	283	447	3306809	3306973	4.46e-55	57.0
At-EXP1	SWLF01000119.1	53.061	98	46	0	746	453	3307429	3307136	1.77e-25	107
At-EXP1	SWLF01000119.1	51.111	45	22	0	281	147	3306804	3306670	1.77e-25	41.4
At-EXP1	SWLF01000119.1	55.556	27	12	0	362	282	3306888	3306808	1.77e-25	35.0
At-EXP1	SWLF01000119.1	36.585	41	26	0	190	312	2488179	2488057	1.77e-06	42.8
At-EXP1	SWLF01000119.1	50.000	22	11	0	343	408	2488053	2487988	1.77e-06	28.1
At-EXP1	SWLF01000047.1	58.065	124	52	0	361	732	4836364	4835993	6.03e-52	171
At-EXP1	SWLF01000047.1	71.429	35	10	0	148	252	4836701	4836597	6.03e-52	70.3
At-EXP1	SWLF01000047.1	57.143	21	9	0	291	353	4836549	4836487	6.03e-52	31.8
At-EXP1	SWLF01000047.1	53.684	95	44	0	728	444	4835997	4836281	3.94e-33	102
At-EXP1	SWLF01000047.1	58.182	55	23	0	431	267	4836409	4836573	3.94e-33	69.3
At-EXP1	SWLF01000047.1	52.941	34	16	0	251	150	4836598	4836699	3.94e-33	37.7
At-EXP1	SWLF01000047.1	72.727	55	15	0	283	447	4836557	4836393	3.64e-22	85.4
At-EXP1	SWLF01000047.1	37.500	40	25	0	141	260	4836708	4836589	3.64e-22	39.1
At-EXP1	SWLF01000047.1	41.860	86	50	0	729	472	4835996	4836253	8.89e-07	54.2
